Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Admission_grade,Curricular_units_2nd_sem_evaluations,Age_at_enrollment,Previous_qualification_grade,Curricular_units_1st_sem_evaluations,Tuition_fees_up_to_date,Status
5,15.142857142857142,6,13.166666666666666,130.0,7,27,130.0,6,Yes,Dropout
9,11.444444444444445,10,11.8,130.0,15,21,130.0,20,Yes,Enrolled
0,0.0,4,11.5,115.8,11,20,127.0,10,Yes,Enrolled
6,11.333333333333334,6,14.5,140.0,8,21,140.0,6,Yes,Graduate
3,10.666666666666666,5,13.4,126.1,12,22,125.0,10,Yes,Enrolled
0,0.0,0,0.0,137.5,0,19,135.0,0,No,Graduate
2,12.5,4,10.8,120.8,10,18,132.0,8,Yes,Dropout
0,0.0,0,0.0,136.5,5,28,110.0,6,Yes,Dropout
4,12.0,6,11.428571428571429,122.0,15,25,130.0,23,No,Dropout
10,11.6,8,12.5,130.0,23,25,130.0,24,Yes,Dropout
3,12.333333333333334,2,13.5,126.3,11,18,135.0,11,Yes,Enrolled
0,0.0,0,0.0,98.0,12,26,133.1,6,Yes,Dropout
5,11.5,5,12.75,121.0,7,18,135.0,8,Yes,Graduate
3,12.333333333333334,3,11.333333333333334,124.2,14,22,128.0,17,Yes,Enrolled
0,0.0,0,0.0,130.0,10,25,140.0,8,Yes,Dropout
5,12.4,5,11.4,136.1,13,19,135.0,9,Yes,Enrolled
6,14.571428571428571,6,14.428571428571429,132.8,7,19,131.0,7,Yes,Graduate
8,11.7125,7,12.492857142857144,126.3,10,19,131.0,9,Yes,Graduate
4,11.0,4,11.5,111.5,13,45,100.0,10,Yes,Dropout
5,12.8,5,11.2,118.2,6,52,140.0,7,Yes,Graduate
3,11.0,3,12.0,115.6,7,20,124.0,9,No,Dropout
7,15.885714285714286,7,15.885714285714286,117.8,8,19,130.0,8,Yes,Graduate
4,11.58,4,12.94,127.0,12,21,142.0,12,No,Dropout
6,14.166666666666666,6,14.0,140.0,6,35,150.0,6,No,Graduate
0,0.0,0,0.0,106.0,0,36,110.0,0,Yes,Graduate
0,0.0,0,0.0,151.0,8,47,110.0,7,No,Dropout
0,0.0,0,0.0,106.4,0,22,112.0,0,Yes,Dropout
3,11.0,4,11.25,125.3,8,41,100.0,8,Yes,Dropout
0,0.0,0,0.0,130.0,6,26,130.0,5,Yes,Dropout
0,0.0,4,11.25,116.0,12,51,133.1,13,No,Dropout
4,12.5,3,10.666666666666666,120.0,10,43,150.0,11,Yes,Enrolled
3,10.666666666666666,5,11.8,100.0,10,41,100.0,9,Yes,Graduate
10,11.181818181818182,8,11.625,118.5,16,23,130.0,19,Yes,Graduate
0,0.0,0,0.0,118.9,10,22,129.0,11,Yes,Dropout
4,11.25,4,10.25,119.3,6,25,127.0,8,Yes,Dropout
14,11.357142857142858,15,10.8,135.8,14,25,140.0,16,Yes,Graduate
11,12.666666666666666,11,12.545454545454543,130.0,16,22,130.0,15,No,Graduate
5,13.4,7,13.571428571428571,129.8,9,24,133.1,7,Yes,Enrolled
0,0.0,0,0.0,150.0,0,47,140.0,0,Yes,Dropout
0,0.0,0,0.0,111.9,5,41,133.1,5,Yes,Dropout
5,12.2,6,14.77777777777778,150.1,11,43,120.0,9,Yes,Graduate
0,0.0,0,0.0,130.0,8,29,133.1,4,Yes,Dropout
0,0.0,0,0.0,128.0,2,30,120.0,2,Yes,Dropout
0,0.0,0,0.0,102.5,0,26,133.1,4,No,Dropout
0,0.0,0,0.0,102.5,5,27,133.1,10,No,Dropout
5,11.6,5,11.4,110.0,7,36,100.0,5,Yes,Graduate
6,10.857142857142858,6,11.666666666666666,114.0,10,29,133.1,13,Yes,Dropout
5,13.0,7,11.285714285714286,128.2,8,35,120.0,12,Yes,Dropout
5,12.6,4,11.5,116.5,10,18,128.0,12,Yes,Graduate
5,16.0,5,16.0,149.3,5,24,172.0,5,Yes,Graduate
6,12.666666666666666,6,12.5,134.1,7,18,146.0,6,Yes,Dropout
3,13.0,4,12.0,126.6,10,18,135.0,7,Yes,Enrolled
3,11.666666666666666,0,0.0,120.0,11,21,160.0,11,Yes,Enrolled
5,12.6,5,13.0,133.5,10,21,150.0,10,Yes,Graduate
12,12.083333333333334,13,13.714285714285714,110.0,18,32,130.0,27,Yes,Graduate
3,12.5,3,12.333333333333334,107.5,14,22,111.0,9,Yes,Dropout
10,12.7,11,12.727272727272728,130.0,24,32,130.0,31,No,Dropout
0,0.0,1,14.0,111.6,5,35,170.0,5,Yes,Dropout
0,0.0,0,0.0,101.0,0,23,133.1,0,No,Dropout
3,11.0,5,11.4,108.3,12,39,100.0,8,Yes,Enrolled
1,10.0,0,0.0,128.2,5,35,120.0,5,Yes,Dropout
12,17.692307692307693,6,18.875,150.0,14,32,110.0,8,Yes,Graduate
0,0.0,0,0.0,142.8,12,20,133.1,12,Yes,Dropout
4,12.6,6,11.333333333333334,100.0,16,34,120.0,15,Yes,Enrolled
5,16.2,7,13.5,150.0,6,44,150.0,9,Yes,Dropout
3,10.0,2,15.0,156.5,10,53,133.1,12,Yes,Graduate
0,0.0,0,0.0,98.6,7,28,120.0,10,No,Dropout
5,12.8,9,14.22222222222222,130.0,5,31,130.0,9,Yes,Dropout
0,0.0,0,0.0,118.1,0,18,130.0,0,No,Enrolled
0,0.0,4,12.0,120.0,16,44,100.0,14,No,Dropout
4,12.0,5,12.6,127.7,8,19,142.0,9,Yes,Graduate
11,13.083333333333334,12,15.083333333333334,130.0,15,21,130.0,12,Yes,Enrolled
0,0.0,0,0.0,147.7,5,18,148.0,5,Yes,Dropout
6,15.3,6,14.5,170.0,10,20,170.0,8,Yes,Graduate
6,13.5,6,14.5,110.2,6,55,110.0,6,Yes,Graduate
1,13.0,3,10.0,146.4,12,27,166.0,12,Yes,Enrolled
0,0.0,0,0.0,121.0,0,19,135.0,0,Yes,Dropout
5,13.2,5,11.6,129.9,5,18,133.0,5,Yes,Graduate
0,0.0,4,11.75,132.0,7,43,133.1,10,Yes,Dropout
0,0.0,0,0.0,125.9,0,18,121.0,0,Yes,Dropout
0,0.0,0,0.0,165.7,0,18,159.0,0,Yes,Dropout
0,0.0,0,0.0,122.7,6,20,130.0,7,Yes,Dropout
4,11.8,4,11.25,141.4,8,29,121.0,7,No,Dropout
0,0.0,5,11.571428571428571,156.4,11,44,133.1,9,Yes,Dropout
1,16.0,4,10.0,148.5,8,18,146.0,7,Yes,Enrolled
6,12.3,5,13.833333333333334,140.0,13,20,140.0,11,Yes,Enrolled
3,12.666666666666666,4,12.75,131.7,12,20,125.0,6,Yes,Dropout
0,0.0,0,0.0,104.7,9,36,120.0,4,Yes,Dropout
2,11.0,5,11.6,150.0,12,19,150.0,13,Yes,Enrolled
0,0.0,0,0.0,110.0,5,29,110.0,5,No,Dropout
3,10.333333333333334,4,11.25,129.1,10,18,120.0,6,Yes,Dropout
0,0.0,0,0.0,120.0,0,24,133.1,0,No,Dropout
6,15.0,6,14.333333333333334,127.0,7,20,133.1,6,Yes,Graduate
0,0.0,0,0.0,151.5,5,45,133.1,7,No,Dropout
20,13.5,20,13.5,126.8,23,28,130.0,23,Yes,Graduate
5,12.2,6,12.666666666666666,140.8,10,23,160.0,8,Yes,Enrolled
7,11.347142857142858,7,12.444285714285714,125.6,11,18,128.0,7,Yes,Graduate
3,11.333333333333334,3,10.666666666666666,127.8,7,23,140.0,7,Yes,Dropout
0,0.0,0,0.0,120.0,0,22,120.0,0,Yes,Enrolled
5,12.4,6,12.666666666666666,131.3,6,22,140.0,6,Yes,Graduate
5,14.833333333333334,5,13.2,155.7,6,33,120.0,5,Yes,Graduate
11,12.181818181818182,10,12.7,128.5,14,21,130.0,20,Yes,Graduate
5,14.8,5,14.833333333333334,170.0,5,45,100.0,6,Yes,Graduate
1,12.0,4,11.5,100.0,8,44,133.1,10,No,Dropout
0,0.0,0,0.0,107.2,0,42,110.0,0,Yes,Dropout
0,0.0,0,0.0,139.3,0,20,147.0,0,Yes,Dropout
2,12.5,3,12.666666666666666,123.2,12,20,133.0,7,Yes,Enrolled
6,12.5,6,14.714285714285714,122.3,6,20,137.0,7,Yes,Graduate
4,10.25,3,13.666666666666666,127.9,13,20,124.0,11,Yes,Enrolled
2,13.5,5,10.8,120.3,13,19,128.0,9,Yes,Enrolled
7,10.428571428571429,4,10.5,128.5,16,26,120.0,13,No,Dropout
5,12.5,6,15.0,150.0,11,31,133.1,10,Yes,Graduate
6,14.0,6,12.666666666666666,136.1,6,19,142.0,6,Yes,Graduate
6,13.666666666666666,6,13.166666666666666,128.0,6,28,100.0,7,Yes,Graduate
0,0.0,0,0.0,158.1,0,20,149.0,0,Yes,Graduate
6,12.5,6,13.0,108.7,6,43,110.0,6,Yes,Graduate
0,0.0,0,0.0,110.0,0,25,133.1,0,Yes,Dropout
1,15.0,2,10.0,120.0,10,40,133.1,13,Yes,Dropout
5,13.375,6,13.333333333333334,150.0,16,20,150.0,7,Yes,Graduate
6,13.333333333333334,3,12.333333333333334,113.0,6,46,133.1,13,Yes,Graduate
14,11.642857142857142,20,13.181818181818182,118.6,18,26,121.0,23,Yes,Graduate
7,13.071428571428571,6,12.513333333333334,148.8,9,34,133.1,7,Yes,Graduate
0,0.0,0,0.0,120.3,0,19,122.0,0,Yes,Dropout
7,13.585714285714284,7,13.585714285714284,127.0,8,18,143.0,8,Yes,Graduate
8,11.425,7,11.155555555555557,113.8,10,18,123.0,9,Yes,Graduate
5,12.0,6,11.857142857142858,108.0,7,37,120.0,9,Yes,Graduate
0,0.0,0,0.0,129.1,0,23,114.0,0,Yes,Graduate
13,13.615384615384617,14,14.0,135.9,13,26,114.0,14,Yes,Graduate
0,0.0,5,12.0,154.4,0,18,154.4,8,No,Dropout
5,12.419999999999998,4,11.575,190.0,10,18,190.0,15,Yes,Enrolled
8,13.0625,7,13.198571428571428,132.5,8,19,136.0,8,Yes,Graduate
6,12.0,6,13.5,163.3,12,18,163.3,10,Yes,Graduate
5,12.8,6,13.333333333333334,122.5,8,19,126.0,6,Yes,Dropout
1,10.0,4,14.25,121.0,14,20,122.0,10,Yes,Enrolled
4,12.0,6,12.166666666666666,131.8,9,22,137.0,7,Yes,Graduate
7,12.214285714285714,7,12.214285714285714,135.0,8,18,139.0,8,Yes,Graduate
6,13.0,6,12.666666666666666,141.7,6,18,142.0,8,Yes,Graduate
6,13.5,6,12.285714285714286,131.3,6,18,133.1,7,Yes,Graduate
6,13.0,6,13.0,123.9,6,18,126.0,7,Yes,Graduate
6,11.166666666666666,6,12.142857142857142,126.1,6,18,131.0,8,Yes,Graduate
7,13.085714285714284,7,13.875714285714285,126.5,9,19,131.0,8,Yes,Graduate
0,0.0,0,0.0,107.3,0,20,108.0,0,Yes,Dropout
0,0.0,6,11.666666666666666,95.0,7,19,133.1,12,Yes,Dropout
3,11.0,6,13.153846153846152,116.1,12,18,122.0,13,Yes,Graduate
6,12.833333333333334,6,14.5,134.6,6,18,143.0,6,Yes,Dropout
8,13.65625,7,14.44142857142857,128.0,8,18,135.0,7,Yes,Graduate
6,14.285714285714286,6,15.166666666666666,144.2,7,18,148.0,6,Yes,Graduate
4,12.625,5,11.6,129.5,12,18,134.0,5,Yes,Graduate
6,12.333333333333334,6,11.666666666666666,116.8,6,18,122.0,6,Yes,Graduate
6,13.2,6,12.625,160.0,10,20,160.0,8,Yes,Graduate
6,11.0,3,12.666666666666666,127.1,7,19,126.0,14,Yes,Graduate
6,13.0,6,12.833333333333334,126.3,8,18,138.0,7,Yes,Enrolled
6,13.142857142857142,6,11.857142857142858,112.9,8,19,115.0,7,Yes,Graduate
4,10.75,5,11.4,130.2,7,19,141.0,8,Yes,Enrolled
5,15.142857142857142,5,14.857142857142858,100.0,7,19,100.0,10,Yes,Enrolled
6,15.833333333333334,6,14.714285714285714,121.6,6,19,130.0,7,Yes,Graduate
5,13.0,6,13.5,130.0,9,20,130.0,6,Yes,Graduate
5,12.4,4,11.5,121.7,5,18,135.0,7,Yes,Graduate
0,0.0,2,14.0,120.0,5,33,120.0,9,Yes,Dropout
0,0.0,6,12.833333333333334,143.5,6,19,148.0,8,Yes,Dropout
8,14.75,7,13.428571428571429,128.3,8,18,136.0,7,Yes,Graduate
0,0.0,0,0.0,111.9,0,19,108.0,0,Yes,Dropout
4,11.5,3,11.666666666666666,140.0,14,19,140.0,18,Yes,Enrolled
6,14.333333333333334,6,16.0,137.6,7,18,153.0,6,Yes,Graduate
6,11.833333333333334,6,13.833333333333334,135.0,6,20,135.0,6,Yes,Graduate
8,13.2325,8,13.2325,133.8,9,19,146.0,9,Yes,Graduate
6,14.166666666666666,6,14.0,126.9,6,18,130.0,6,Yes,Graduate
0,0.0,2,10.0,106.7,6,19,113.0,14,Yes,Dropout
11,12.272727272727272,15,13.333333333333334,145.7,13,25,145.7,16,Yes,Graduate
6,14.333333333333334,6,12.5,153.1,6,20,145.0,6,Yes,Enrolled
6,11.5,6,12.5,118.7,6,19,126.0,6,Yes,Graduate
0,0.0,2,10.5,161.8,5,33,160.0,8,Yes,Dropout
3,11.333333333333334,3,10.666666666666666,124.9,9,18,134.0,11,Yes,Enrolled
2,10.5,4,10.5,150.8,11,18,163.0,9,Yes,Enrolled
5,11.4,4,12.0,130.0,6,19,130.0,10,Yes,Graduate
0,0.0,0,0.0,163.6,0,18,165.0,0,Yes,Enrolled
2,10.666666666666666,5,11.5,115.0,9,19,142.0,11,Yes,Enrolled
6,13.5,6,14.0,136.8,6,18,156.0,6,Yes,Dropout
5,12.6,6,13.5,130.9,8,18,141.0,7,Yes,Graduate
8,13.07375,8,13.07375,127.0,8,18,143.0,8,Yes,Graduate
0,0.0,2,10.75,120.0,9,37,133.1,9,Yes,Dropout
0,0.0,1,12.0,126.0,10,20,133.0,11,Yes,Enrolled
6,13.333333333333334,6,14.0,153.8,6,20,172.0,6,Yes,Graduate
6,13.428571428571429,6,12.333333333333334,140.0,7,21,140.0,7,Yes,Graduate
8,14.788888888888888,7,13.464285714285714,136.6,9,18,142.0,7,Yes,Graduate
5,11.2,3,10.666666666666666,105.0,9,26,140.0,14,Yes,Enrolled
5,12.2,5,11.6,139.4,8,41,133.1,6,Yes,Enrolled
6,14.666666666666666,6,13.666666666666666,140.0,6,18,148.0,6,Yes,Graduate
8,14.4025,8,14.4025,130.8,9,18,137.0,9,Yes,Graduate
8,16.3875,7,15.46875,138.8,8,31,143.0,9,Yes,Graduate
6,14.166666666666666,6,12.625,110.0,6,23,133.1,8,Yes,Graduate
6,14.983333333333334,6,14.983333333333334,127.8,7,19,138.0,7,Yes,Graduate
6,13.0,6,15.0,134.2,6,20,138.0,6,Yes,Graduate
7,14.142857142857142,9,15.88888888888889,143.0,7,40,150.0,9,Yes,Graduate
3,11.0,4,11.5,120.0,14,32,120.0,14,Yes,Dropout
1,10.0,2,10.5,113.2,11,24,110.0,14,Yes,Dropout
6,13.983333333333334,6,13.983333333333334,135.8,7,18,146.0,7,Yes,Graduate
6,12.833333333333334,6,13.0,143.5,6,18,148.0,6,Yes,Graduate
6,13.0,6,13.666666666666666,148.9,6,18,145.0,6,Yes,Graduate
0,0.0,0,0.0,115.6,8,27,133.1,8,No,Dropout
5,15.4,5,14.4,159.3,5,18,160.0,5,Yes,Graduate
4,11.25,4,12.0,138.5,9,26,150.0,10,Yes,Enrolled
6,13.666666666666666,6,14.166666666666666,133.2,7,19,130.0,6,Yes,Graduate
6,12.0,5,12.2,117.6,7,19,120.0,8,Yes,Graduate
3,12.666666666666666,3,12.0,108.7,9,21,115.0,8,Yes,Enrolled
1,11.0,2,10.5,106.0,14,24,133.1,11,Yes,Enrolled
2,10.5,3,12.333333333333334,122.6,11,20,120.0,8,Yes,Dropout
5,12.2,5,12.2,127.4,7,18,134.0,7,Yes,Enrolled
0,0.0,0,0.0,100.0,6,30,133.1,6,Yes,Dropout
6,13.166666666666666,6,11.5,95.0,8,22,133.1,10,No,Enrolled
10,11.615384615384617,9,10.88888888888889,130.0,18,21,130.0,9,Yes,Graduate
8,11.675,6,12.166666666666666,122.8,8,26,120.0,12,Yes,Dropout
1,12.0,2,10.0,115.0,9,23,115.0,7,Yes,Enrolled
6,12.166666666666666,6,12.666666666666666,145.9,6,18,135.0,6,Yes,Graduate
5,12.2,5,11.4,143.0,8,21,133.1,9,Yes,Dropout
0,0.0,0,0.0,100.0,0,18,145.0,0,Yes,Dropout
4,12.0,2,13.0,121.3,8,21,130.0,14,Yes,Enrolled
5,12.0,5,13.4,121.2,7,18,118.0,8,Yes,Enrolled
5,12.8,6,13.5,125.1,8,19,138.0,6,Yes,Dropout
3,11.333333333333334,4,12.25,112.9,11,22,122.0,14,Yes,Enrolled
6,12.833333333333334,6,12.285714285714286,120.8,7,19,126.0,7,Yes,Graduate
0,0.0,0,0.0,114.0,8,19,121.0,12,No,Dropout
1,13.0,2,10.5,132.1,11,19,152.0,10,Yes,Dropout
5,12.0,3,14.0,160.0,8,27,160.0,12,Yes,Graduate
5,12.2,5,14.2,134.0,10,22,134.0,7,Yes,Graduate
6,13.142857142857142,5,13.0,124.2,7,18,128.0,8,Yes,Dropout
4,12.75,6,11.0,115.6,8,20,125.0,6,Yes,Graduate
2,10.0,3,11.0,128.2,7,34,130.0,9,Yes,Dropout
8,13.755555555555556,6,12.385714285714286,132.8,9,18,138.0,9,Yes,Graduate
4,12.25,4,14.75,123.1,7,20,121.0,12,Yes,Graduate
5,15.833333333333334,5,16.166666666666668,125.6,6,20,134.0,6,Yes,Graduate
0,0.0,0,0.0,115.0,8,25,130.0,7,Yes,Dropout
3,13.0,5,12.4,123.6,9,18,126.0,6,Yes,Dropout
4,13.0,5,11.6,141.7,11,18,148.0,8,No,Dropout
0,0.0,5,12.2,139.0,13,18,160.0,8,Yes,Dropout
5,12.8,5,11.0,118.0,7,19,118.0,7,Yes,Graduate
5,12.4,6,12.333333333333334,142.0,7,19,150.0,8,Yes,Dropout
6,12.571428571428571,6,14.833333333333334,143.4,7,21,140.0,6,Yes,Graduate
10,11.9,9,11.555555555555555,115.9,17,29,100.0,15,Yes,Enrolled
6,11.833333333333334,6,12.0,105.1,6,20,110.0,6,Yes,Graduate
10,12.6,11,12.727272727272728,138.0,11,21,140.0,13,Yes,Graduate
1,11.0,2,10.5,114.7,1,34,133.1,2,Yes,Dropout
6,12.0,6,12.333333333333334,130.5,6,20,140.0,6,Yes,Graduate
1,12.0,0,0.0,134.3,7,24,110.0,10,Yes,Dropout
8,14.38888888888889,7,14.842857142857143,137.5,9,18,148.0,7,Yes,Graduate
7,12.2,7,12.2,125.3,7,19,137.0,7,Yes,Enrolled
4,11.75,4,10.8,111.3,10,18,120.0,10,Yes,Enrolled
5,14.333333333333334,4,12.75,144.8,7,28,120.0,7,Yes,Enrolled
1,12.0,2,11.0,152.1,12,28,130.0,13,Yes,Dropout
0,0.0,4,10.75,126.1,12,20,132.0,9,Yes,Dropout
8,12.55375,8,12.55375,136.0,9,22,130.0,9,Yes,Graduate
7,12.665714285714284,7,12.665714285714284,124.3,8,19,128.0,8,Yes,Graduate
4,13.0,6,12.714285714285714,129.9,8,20,132.0,10,Yes,Enrolled
0,0.0,2,11.75,136.1,10,26,133.1,7,Yes,Dropout
0,0.0,3,11.0,115.1,14,21,120.0,11,No,Dropout
0,0.0,0,0.0,143.6,0,18,145.0,0,Yes,Graduate
5,12.2,5,13.4,115.8,6,18,127.0,5,Yes,Graduate
17,12.117647058823527,17,12.578947368421051,149.0,20,22,135.0,21,Yes,Graduate
0,0.0,0,0.0,100.0,0,36,133.1,0,Yes,Dropout
6,11.5,6,12.0,133.4,8,20,125.0,8,Yes,Graduate
0,0.0,3,12.333333333333334,122.8,9,20,127.0,6,Yes,Dropout
3,13.5,4,11.5,151.2,11,25,133.1,11,Yes,Dropout
5,13.833333333333334,5,12.8,137.0,11,35,150.0,7,Yes,Graduate
0,0.0,0,0.0,118.0,0,22,133.1,0,Yes,Dropout
7,12.142857142857142,7,13.285714285714286,126.4,11,26,150.0,8,Yes,Enrolled
2,12.0,4,11.8,130.0,15,20,130.0,16,No,Dropout
2,13.5,6,11.333333333333334,112.5,11,50,133.1,13,Yes,Dropout
5,12.002,5,12.002,118.3,12,20,125.0,12,Yes,Dropout
8,13.22222222222222,5,13.976666666666668,121.4,9,20,127.0,10,Yes,Enrolled
1,11.0,5,15.2,140.0,9,35,140.0,10,No,Dropout
6,14.166666666666666,6,13.142857142857142,109.0,8,19,110.0,7,Yes,Graduate
0,0.0,0,0.0,110.0,5,43,133.1,14,Yes,Dropout
7,13.867142857142856,7,13.867142857142856,119.8,11,19,124.0,11,Yes,Graduate
6,12.675,6,12.675,130.0,11,25,114.0,11,Yes,Graduate
0,0.0,0,0.0,167.3,0,19,155.0,0,Yes,Graduate
6,12.5,6,12.0,111.9,7,20,114.0,6,Yes,Enrolled
0,0.0,0,0.0,136.0,0,22,133.1,0,Yes,Dropout
5,12.2,6,11.0,124.0,6,19,125.0,7,Yes,Dropout
4,11.333333333333334,4,10.75,132.9,11,32,120.0,11,Yes,Dropout
6,14.166666666666666,5,14.2,154.0,6,57,100.0,7,Yes,Graduate
4,11.575,4,12.6,115.0,7,20,133.1,11,No,Dropout
0,0.0,0,0.0,96.0,5,38,120.0,5,No,Dropout
5,14.166666666666666,5,14.0,168.2,6,45,120.0,6,Yes,Graduate
4,12.25,2,10.0,140.0,12,43,110.0,16,No,Dropout
6,13.125,6,13.833333333333334,137.4,8,19,144.0,6,Yes,Graduate
1,11.0,2,11.0,150.0,5,49,133.1,8,No,Dropout
7,11.635714285714286,7,11.635714285714286,100.5,8,43,133.1,8,Yes,Enrolled
0,0.0,4,12.25,148.5,5,34,133.1,6,Yes,Dropout
5,11.285714285714286,4,12.5,123.3,11,18,138.0,9,Yes,Enrolled
5,13.666666666666666,5,13.8,138.7,6,43,120.0,5,Yes,Graduate
1,11.0,3,12.0,117.2,9,21,120.0,8,Yes,Dropout
4,12.5,3,11.0,114.3,8,40,160.0,9,Yes,Enrolled
6,11.555555555555555,4,13.75,125.3,10,19,134.0,7,Yes,Graduate
4,11.25,6,10.666666666666666,97.0,8,27,133.1,6,Yes,Enrolled
2,13.15,0,0.0,140.0,13,43,110.0,7,Yes,Dropout
5,15.4,5,13.833333333333334,124.0,7,31,130.0,6,Yes,Graduate
0,0.0,0,0.0,140.0,7,26,140.0,6,Yes,Enrolled
5,16.8,5,15.8,127.0,5,34,150.0,5,Yes,Graduate
12,12.52608695652174,12,12.52608695652174,110.0,26,30,100.0,26,Yes,Graduate
0,0.0,6,12.783333333333331,170.0,11,36,133.1,9,Yes,Dropout
1,10.0,0,0.0,120.0,5,46,120.0,5,No,Dropout
3,10.666666666666666,3,13.0,130.0,8,22,133.1,8,Yes,Graduate
0,0.0,0,0.0,130.0,10,27,130.0,8,Yes,Dropout
3,12.0,5,10.8,122.5,9,20,126.0,7,Yes,Enrolled
3,10.0,5,11.0,115.7,7,20,130.0,7,Yes,Enrolled
0,0.0,0,0.0,120.0,5,31,140.0,4,No,Dropout
0,0.0,0,0.0,166.0,5,20,140.0,7,Yes,Enrolled
0,0.0,2,12.0,132.8,0,21,145.0,10,No,Dropout
2,11.0,4,10.75,100.0,10,21,133.1,7,Yes,Dropout
4,13.5,5,11.6,121.8,10,19,127.0,8,Yes,Graduate
4,11.6,5,11.8,109.5,8,20,114.0,6,Yes,Graduate
6,15.166666666666666,6,16.0,138.3,6,18,140.0,7,Yes,Graduate
6,11.5,6,12.666666666666666,131.6,6,18,140.0,6,Yes,Graduate
6,13.5,4,14.4,125.3,9,30,120.0,12,Yes,Enrolled
0,0.0,0,0.0,101.5,6,34,133.1,6,No,Dropout
4,13.4,4,12.25,109.1,9,21,115.0,11,No,Enrolled
8,12.75,5,12.6,123.9,10,20,123.9,9,Yes,Dropout
7,13.4,7,13.4,143.0,8,18,157.0,8,Yes,Graduate
0,0.0,0,0.0,126.3,0,21,127.0,0,Yes,Dropout
0,0.0,1,10.0,113.3,6,26,120.0,9,Yes,Dropout
0,0.0,0,0.0,119.9,5,20,130.0,5,Yes,Dropout
4,11.2,3,11.25,140.0,14,25,140.0,16,Yes,Dropout
0,0.0,0,0.0,108.0,5,19,109.0,10,Yes,Enrolled
1,14.0,3,10.666666666666666,100.0,5,24,143.0,8,Yes,Dropout
5,13.4,4,11.75,132.4,5,20,125.0,7,Yes,Graduate
0,0.0,0,0.0,137.1,5,20,136.0,5,Yes,Dropout
6,14.125,6,12.666666666666666,138.1,8,18,157.0,6,Yes,Graduate
7,12.042857142857144,7,11.95,130.0,15,25,160.0,14,Yes,Enrolled
6,15.666666666666666,5,14.0,109.7,6,22,116.0,7,Yes,Graduate
0,0.0,0,0.0,128.2,12,41,113.0,6,No,Dropout
0,0.0,2,11.5,117.8,10,19,130.0,11,Yes,Dropout
5,12.8,6,12.0,150.0,12,21,150.0,10,Yes,Graduate
6,16.666666666666668,6,16.428571428571427,160.0,7,30,110.0,7,Yes,Dropout
7,13.207142857142856,5,13.336000000000002,104.5,9,21,101.0,9,Yes,Graduate
0,0.0,0,0.0,112.8,8,26,110.0,7,Yes,Enrolled
6,14.0,7,14.666666666666666,100.0,8,21,133.1,9,Yes,Graduate
7,14.115714285714288,7,14.115714285714288,132.5,8,18,138.0,8,Yes,Graduate
6,13.11111111111111,6,14.857142857142858,123.3,10,19,138.0,7,Yes,Graduate
6,13.714285714285714,6,13.833333333333334,128.9,10,18,141.0,7,Yes,Graduate
4,11.75,3,11.0,128.3,9,19,129.0,10,Yes,Enrolled
3,13.666666666666666,4,11.75,100.0,12,21,127.0,11,Yes,Enrolled
2,12.0,2,10.0,120.1,14,18,133.0,15,Yes,Dropout
6,12.415,6,12.415,160.0,15,24,100.0,15,Yes,Graduate
2,10.5,1,11.0,123.0,9,21,138.0,12,Yes,Enrolled
6,13.428571428571429,5,14.428571428571429,150.0,7,23,150.0,14,Yes,Graduate
7,14.312857142857142,7,14.312857142857142,124.0,8,18,129.0,8,Yes,Graduate
5,14.5,6,15.428571428571429,120.0,7,26,130.0,8,No,Enrolled
5,13.4,4,12.0,120.4,6,20,133.0,9,Yes,Graduate
6,13.714285714285714,6,13.833333333333334,131.6,7,18,133.0,7,Yes,Graduate
6,12.142857142857142,6,12.166666666666666,104.2,7,20,107.0,6,Yes,Graduate
7,14.014285714285714,7,14.014285714285714,122.0,8,20,131.0,8,Yes,Enrolled
3,13.333333333333334,2,10.333333333333334,110.7,13,18,118.0,15,Yes,Enrolled
5,13.6,5,13.2,121.7,7,22,136.0,7,Yes,Graduate
6,15.4,6,15.4,126.0,7,20,125.0,7,Yes,Graduate
8,15.925,7,13.385714285714286,128.4,8,19,137.0,7,Yes,Graduate
4,11.0,6,10.857142857142858,134.9,10,18,144.0,13,Yes,Dropout
5,12.0,5,11.333333333333334,143.9,8,18,146.0,11,Yes,Graduate
5,13.6,4,14.5,145.0,5,19,145.0,7,Yes,Graduate
6,12.375,6,14.166666666666666,132.0,8,19,126.0,6,Yes,Graduate
6,12.0,6,12.833333333333334,136.1,8,24,141.0,7,Yes,Graduate
6,14.5,6,13.333333333333334,138.9,6,21,141.0,7,Yes,Graduate
6,14.571428571428571,6,13.666666666666666,102.0,7,20,133.1,7,Yes,Graduate
5,11.0,6,10.833333333333334,123.0,7,28,133.1,6,No,Dropout
6,13.142857142857142,6,13.428571428571429,137.5,8,21,127.0,7,Yes,Graduate
6,11.808333333333332,7,12.401428571428571,102.2,10,20,106.0,7,Yes,Enrolled
0,0.0,0,0.0,105.3,10,36,130.0,8,No,Dropout
0,0.0,0,0.0,130.0,0,42,110.0,4,No,Dropout
5,11.6,4,11.5,122.5,6,47,150.0,9,Yes,Dropout
0,0.0,0,0.0,112.0,5,25,160.0,8,No,Dropout
